function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
253;libgomp.so.1.0.0;omp_fulfill_event;;1.0480750799179;0.23000000417233;0;0;0;0;0;1.0480750799179;0.23000000417233;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";omp_fulfill_event;;
536;libgfortran.so.5.0.0;.plt.sec@start;;1.0025064945221;0.21999999880791;0;0;0;0;0;1.0025064945221;0.21999999880791;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";.plt.sec@start;;
-1;genetic_algorithm;unknown_function;;0.63795864582062;0.13999998569489;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";Unknown function;;
11;genetic_algorithm;crossover;genetic_algorithm.f90:299-299,genetic_algorithm.f90:309-324;0.29619506001472;0.064999990165234;0;0;0;0;0;0.022784216329455;0.0049999947659671;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";crossover_;;
238;libgomp.so.1.0.0;GOMP_single_copy_end;;0.2506265938282;0.054999988526106;0;0;0;0;0;0.2506265938282;0.054999988526106;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_single_copy_end;;
1578;libc.so.6;_mcleanup;;0.18227390944958;0.03999999910593;0;0;0;0;0;0.18227390944958;0.03999999910593;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";_mcleanup;;
1481;libgfortran.so.5.0.0;_gfortran_st_set_nml_var_dim;;0.13670541346073;0.029999995604157;0;0;0;0;0;0.13670541346073;0.029999995604157;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_gfortran_st_set_nml_var_dim;;
1582;libc.so.6;_mcount;;0.091136954724789;0.019999999552965;0;0;0;0;0;0.091136954724789;0.019999999552965;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";_mcount;;
29;genetic_algorithm;__read_mol2_MOD_detect_hydrogen_bonds_between._omp_fn.0;complete_mol2_omp_mod.f90:350-389;0.091136954724789;0.019999999552965;0;0;0;0;0;0.091136954724789;0.019999999552965;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";__read_mol2_MOD_detect_hydrogen_bonds_between._omp_fn.0;;
1425;libgfortran.so.5.0.0;_gfortran_st_flush;;0.068352714180946;0.014999998733401;0;0;0;0;0;0.068352714180946;0.014999998733401;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_gfortran_st_flush;;
17;genetic_algorithm;genetic_docking;genetic_algorithm.f90:24-24,genetic_algorithm.f90:37-41,genetic_algorithm.f90:58-72,genetic_algorithm.f90:78-79,genetic_algorithm.f90:90-140;0.068352714180946;0.014999998733401;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";MAIN__;;
216;libgomp.so.1.0.0;GOMP_parallel;;0.045568477362394;0.0099999997764826;0;0;0;0;0;0.045568477362394;0.0099999997764826;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";GOMP_parallel;;
9;genetic_algorithm;evolve_population;genetic_algorithm.f90:222-222,genetic_algorithm.f90:231-263;0.045568477362394;0.0099999997764826;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";evolve_population_;;
1489;libgfortran.so.5.0.0;_gfortran_transfer_complex128_write;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_gfortran_transfer_complex128_write;;
1459;libgfortran.so.5.0.0;_gfortran_st_open;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_gfortran_st_open;;
776;libc.so.6;timer_settime;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";timer_settime;;
669;libc.so.6;__pthread_once;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0";__pthread_once;;
656;libc.so.6;__pthread_mutex_unlock;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0";__pthread_mutex_unlock;;
641;libc.so.6;__pthread_getspecific;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0";__pthread_getspecific;;
281;libc.so.6;strtof64x;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,100,0,0";strtof64x;;
168;libc.so.6;__sigaction;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0";__sigaction;;
150;libgomp.so.1.0.0;omp_get_device_num;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";omp_get_device_num;;
82;libc.so.6;__uselocale;;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0";__uselocale;;
10;genetic_algorithm;mutate;genetic_algorithm.f90:326-326,genetic_algorithm.f90:335-337,genetic_algorithm.f90:343-349;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";mutate_;;
8;genetic_algorithm;evaluate_fitness;genetic_algorithm.f90:10-10,genetic_algorithm.f90:18-20;0.022784238681197;0.0049999998882413;0;0;0;0;0;0.022784238681197;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";__simulation_utils_MOD_evaluate_fitness;;
